-182.165, -46.231, 13.892, 23.050
-182.162, -46.696, 13.938, 23.083
-182.158, -47.161, 13.983, 23.116
-182.154, -47.629, 14.030, 23.149
-182.151, -48.098, 14.076, 23.182
-182.147, -48.568, 14.123, 23.215
-182.143, -49.040, 14.169, 23.248
-182.140, -49.513, 14.216, 23.281
-182.136, -49.988, 14.264, 23.314
-182.132, -50.465, 14.311, 23.347
-182.129, -50.943, 14.358, 23.380
-182.125, -51.423, 14.405, 23.413
-182.121, -51.904, 14.452, 23.446
-182.117, -52.387, 14.500, 23.479
-182.114, -52.872, 14.548, 23.512
-182.110, -53.358, 14.596, 23.545
-182.106, -53.846, 14.645, 23.578
-182.102, -54.335, 14.693, 23.611
-182.098, -54.826, 14.741, 23.644
-182.094, -55.319, 14.790, 23.677
-182.090, -55.813, 14.839, 23.710
-182.087, -56.309, 14.888, 23.743
-182.083, -56.806, 14.937, 23.776
-182.079, -57.306, 14.987, 23.809
-182.075, -57.806, 15.036, 23.842
-182.071, -58.309, 15.086, 23.875
-182.067, -58.813, 15.135, 23.908
-182.063, -59.319, 15.186, 23.941
-182.059, -59.826, 15.236, 23.974
-182.055, -60.335, 15.286, 24.007
-182.051, -60.846, 15.337, 24.040
-182.046, -61.359, 15.387, 24.073
-182.042, -61.873, 15.438, 24.106
-182.038, -62.389, 15.489, 24.139
-182.034, -62.906, 15.540, 24.172
-182.030, -63.426, 15.592, 24.205
-182.026, -63.947, 15.644, 24.238
-182.021, -64.469, 15.695, 24.271
-182.017, -64.994, 15.747, 24.304
-182.013, -65.520, 15.799, 24.337
-182.009, -66.048, 15.851, 24.370
-182.004, -66.578, 15.904, 24.403
-182.000, -67.109, 15.956, 24.436
-181.996, -67.642, 16.009, 24.469
-181.991, -68.177, 16.062, 24.502
-181.987, -68.714, 16.115, 24.535
-181.983, -69.253, 16.168, 24.568
-181.978, -69.793, 16.222, 24.601
-181.974, -70.335, 16.275, 24.634
-181.969, -70.879, 16.329, 24.667
-181.965, -71.424, 16.383, 24.700
-181.960, -71.972, 16.437, 24.733
-181.956, -72.521, 16.492, 24.766
-181.951, -73.072, 16.546, 24.799
-181.947, -73.625, 16.601, 24.832
-181.942, -74.180, 16.656, 24.865
-181.937, -74.737, 16.711, 24.898
-181.933, -75.295, 16.766, 24.931
-181.928, -75.855, 16.822, 24.964
-181.923, -76.417, 16.877, 24.997
-181.919, -76.981, 16.933, 25.030
-181.914, -77.547, 16.989, 25.063
-181.909, -78.115, 17.045, 25.096
-181.904, -78.685, 17.101, 25.129
-181.900, -79.256, 17.158, 25.162
-181.895, -79.829, 17.215, 25.195
-181.890, -80.405, 17.272, 25.228
-181.885, -80.982, 17.329, 25.261
-181.880, -81.561, 17.386, 25.294
-181.875, -82.142, 17.443, 25.327
-181.870, -82.725, 17.501, 25.360
-181.865, -83.310, 17.559, 25.393
-181.860, -83.896, 17.617, 25.426
-181.855, -84.485, 17.675, 25.459
-181.850, -85.076, 17.734, 25.492
-181.845, -85.668, 17.792, 25.525
-181.840, -86.263, 17.851, 25.558
-181.835, -86.859, 17.910, 25.591
-181.829, -87.458, 17.967, 25.624
-181.824, -88.058, 18.015, 25.657
-181.819, -88.659, 18.043, 25.690
-181.814, -89.260, 18.042, 25.723
-181.808, -89.860, 18.012, 25.756
-181.803, -90.459, 17.964, 25.789
-181.798, -91.056, 17.909, 25.822
-181.793, -91.650, 17.857, 25.855
-181.788, -92.244, 17.816, 25.888
-181.782, -92.836, 17.785, 25.921
-181.777, -93.428, 17.762, 25.954
-181.772, -94.020, 17.748, 25.987
-181.766, -94.611, 17.738, 26.020
-181.761, -95.202, 17.724, 26.053
-181.756, -95.792, 17.702, 26.086
-181.750, -96.381, 17.671, 26.119
-181.745, -96.969, 17.637, 26.152
-181.740, -97.556, 17.602, 26.185
-181.734, -98.141, 17.570, 26.218
-181.729, -98.726, 17.542, 26.251
-181.724, -99.310, 17.515, 26.284
-181.718, -99.893, 17.488, 26.317
-181.713, -100.475, 17.460, 26.350
-181.707, -101.056, 17.431, 26.383
-181.702, -101.637, 17.401, 26.416
-181.696, -102.216, 17.371, 26.449
-181.691, -102.794, 17.341, 26.482
-181.686, -103.371, 17.312, 26.515
-181.680, -103.948, 17.284, 26.548
-181.675, -104.523, 17.256, 26.581
-181.669, -105.097, 17.227, 26.614
-181.664, -105.671, 17.199, 26.647
-181.658, -106.243, 17.170, 26.680
-181.653, -106.815, 17.141, 26.713
-181.647, -107.386, 17.112, 26.746
-181.642, -107.955, 17.084, 26.779
-181.636, -108.524, 17.055, 26.812
-181.631, -109.092, 17.027, 26.845
-181.625, -109.659, 16.999, 26.878
-181.620, -110.224, 16.971, 26.911
-181.614, -110.789, 16.942, 26.944
-181.608, -111.353, 16.914, 26.977
-181.603, -111.916, 16.886, 27.010
-181.597, -112.479, 16.858, 27.043
-181.592, -113.040, 16.829, 27.076
-181.586, -113.600, 16.801, 27.109
-181.581, -114.159, 16.773, 27.142
-181.575, -114.718, 16.745, 27.175
-181.569, -115.275, 16.717, 27.208
-181.564, -115.832, 16.690, 27.241
-181.558, -116.387, 16.662, 27.274
-181.552, -116.942, 16.634, 27.307
-181.547, -117.496, 16.606, 27.340
-181.541, -118.049, 16.579, 27.373
-181.536, -118.600, 16.551, 27.406
-181.530, -119.151, 16.524, 27.439
-181.524, -119.701, 16.496, 27.472
-181.519, -120.251, 16.469, 27.505
-181.513, -120.799, 16.441, 27.538
-181.507, -121.346, 16.414, 27.571
-181.501, -121.893, 16.386, 27.604
-181.496, -122.438, 16.359, 27.637
-181.490, -122.983, 16.332, 27.670
-181.484, -123.526, 16.305, 27.703
-181.479, -124.069, 16.277, 27.736
-181.473, -124.611, 16.250, 27.769
-181.467, -125.152, 16.223, 27.802
-181.461, -125.692, 16.196, 27.835
-181.456, -126.231, 16.169, 27.868
-181.450, -126.770, 16.142, 27.901
-181.444, -127.307, 16.115, 27.934
-181.438, -127.843, 16.089, 27.967
-181.433, -128.379, 16.062, 28.000
-181.427, -128.914, 16.035, 28.033
-181.421, -129.447, 16.008, 28.066
-181.415, -129.980, 15.982, 28.099
-181.409, -130.512, 15.955, 28.132
-181.403, -131.044, 15.928, 28.165
-181.398, -131.574, 15.902, 28.198
-181.392, -132.103, 15.875, 28.231
-181.386, -132.632, 15.849, 28.264
-181.380, -133.159, 15.823, 28.297
-181.374, -133.686, 15.796, 28.330
-181.368, -134.212, 15.770, 28.363
-181.363, -134.737, 15.743, 28.396
-181.357, -135.261, 15.717, 28.429
-181.351, -135.784, 15.691, 28.462
-181.345, -136.306, 15.665, 28.495
-181.339, -136.828, 15.639, 28.528
-181.333, -137.349, 15.613, 28.561
-181.327, -137.868, 15.587, 28.594
-181.321, -138.387, 15.561, 28.627
-181.315, -138.905, 15.535, 28.660
-181.309, -139.422, 15.509, 28.693
-181.303, -139.939, 15.483, 28.726
-181.297, -140.454, 15.457, 28.759
-181.292, -140.969, 15.432, 28.792
-181.286, -141.482, 15.406, 28.825
-181.280, -141.995, 15.380, 28.858
-181.274, -142.507, 15.355, 28.891
-181.268, -143.018, 15.329, 28.924
-181.262, -143.529, 15.303, 28.957
-181.256, -144.038, 15.278, 28.990
-181.250, -144.547, 15.253, 29.023
-181.244, -145.054, 15.227, 29.056
-181.237, -145.561, 15.202, 29.089
-181.231, -146.067, 15.177, 29.122
-181.225, -146.573, 15.151, 29.155
-181.219, -147.077, 15.126, 29.188
-181.213, -147.581, 15.101, 29.221
-181.207, -148.083, 15.075, 29.254
-181.201, -148.585, 15.050, 29.287
-181.195, -149.086, 15.026, 29.320
-181.189, -149.586, 15.001, 29.353
-181.183, -150.086, 14.975, 29.386
-181.176, -150.584, 14.950, 29.419
-181.170, -151.082, 14.925, 29.452
-181.164, -151.579, 14.901, 29.485
-181.158, -152.075, 14.876, 29.518
-181.152, -152.570, 14.851, 29.551
-181.146, -153.064, 14.826, 29.584
-181.139, -153.558, 14.802, 29.617
-181.133, -154.051, 14.777, 29.650
-181.127, -154.543, 14.752, 29.683
-181.121, -155.034, 14.728, 29.716
-181.115, -155.524, 14.703, 29.749
-181.108, -156.013, 14.679, 29.782
-181.102, -156.502, 14.654, 29.815
-181.096, -156.990, 14.630, 29.848
-181.089, -157.477, 14.605, 29.881
-181.083, -157.963, 14.581, 29.914
-181.077, -158.448, 14.557, 29.947
-181.071, -158.933, 14.533, 29.980
-181.064, -159.417, 14.508, 30.013
-181.058, -159.900, 14.484, 30.046
-181.051, -160.382, 14.460, 30.079
-181.045, -160.863, 14.436, 30.112
-181.039, -161.344, 14.412, 30.145
-181.032, -161.824, 14.388, 30.178
-181.026, -162.303, 14.364, 30.211
-181.019, -162.781, 14.340, 30.244
-181.013, -163.258, 14.316, 30.277
-181.007, -163.735, 14.292, 30.310
-181.000, -164.210, 14.269, 30.343
-180.994, -164.686, 14.245, 30.376
-180.987, -165.160, 14.221, 30.409
-180.981, -165.633, 14.198, 30.442
-180.974, -166.106, 14.174, 30.475
-180.968, -166.578, 14.150, 30.508
-180.961, -167.049, 14.127, 30.541
-180.954, -167.519, 14.103, 30.574
-180.948, -167.988, 14.080, 30.607
-180.941, -168.457, 14.056, 30.640
-180.935, -168.925, 14.033, 30.673
-180.928, -169.392, 14.009, 30.706
-180.921, -169.858, 13.986, 30.739
-180.915, -170.324, 13.963, 30.772
-180.908, -170.789, 13.940, 30.805
-180.901, -171.253, 13.916, 30.838
-180.894, -171.716, 13.893, 30.871
-180.888, -172.179, 13.870, 30.904
-180.881, -172.640, 13.847, 30.937
-180.874, -173.101, 13.824, 30.970
-180.867, -173.561, 13.801, 31.003
-180.860, -174.021, 13.778, 31.036
-180.853, -174.480, 13.755, 31.069
-180.847, -174.937, 13.732, 31.102
-180.840, -175.395, 13.709, 31.135
-180.833, -175.851, 13.686, 31.168
-180.826, -176.306, 13.664, 31.201
-180.819, -176.761, 13.641, 31.234
-180.812, -177.215, 13.618, 31.267
-180.805, -177.669, 13.596, 31.300
-180.798, -178.121, 13.573, 31.333
-180.790, -178.573, 13.550, 31.366
-180.783, -179.024, 13.528, 31.399
-180.776, -179.474, 13.505, 31.432
-180.769, -179.924, 13.483, 31.465
-180.762, -180.373, 13.460, 31.498
-180.754, -180.821, 13.438, 31.531
-180.747, -181.268, 13.415, 31.564
-180.740, -181.715, 13.393, 31.597
-180.732, -182.161, 13.371, 31.630
-180.725, -182.606, 13.348, 31.663
-180.717, -183.050, 13.326, 31.696
-180.710, -183.494, 13.304, 31.729
-180.702, -183.936, 13.282, 31.762
-180.695, -184.379, 13.260, 31.795
-180.687, -184.820, 13.238, 31.828
-180.679, -185.261, 13.216, 31.861
-180.672, -185.701, 13.194, 31.894
-180.664, -186.140, 13.172, 31.927
-180.656, -186.578, 13.150, 31.960
-180.648, -187.016, 13.128, 31.993
-180.640, -187.453, 13.106, 32.026
-180.632, -187.889, 13.084, 32.059
-180.624, -188.325, 13.063, 32.092
-180.616, -188.759, 13.041, 32.125
-180.608, -189.194, 13.019, 32.158
-180.599, -189.627, 12.998, 32.191
-180.591, -190.060, 12.976, 32.224
-180.582, -190.491, 12.954, 32.257
-180.574, -190.923, 12.933, 32.290
-180.565, -191.353, 12.911, 32.323
-180.556, -191.783, 12.890, 32.356
-180.547, -192.212, 12.869, 32.389
-180.538, -192.640, 12.847, 32.422
-180.529, -193.068, 12.826, 32.455
-180.520, -193.495, 12.804, 32.488
-180.510, -193.921, 12.783, 32.521
-180.500, -194.346, 12.762, 32.554
-180.490, -194.771, 12.741, 32.587
-180.480, -195.195, 12.719, 32.620
-180.467, -195.618, 12.698, 32.653
-180.453, -196.041, 12.677, 32.686
-180.438, -196.463, 12.656, 32.719
-180.420, -196.884, 12.636, 32.752
-180.400, -197.304, 12.626, 32.785
-180.376, -197.724, 12.625, 32.818
-180.350, -198.145, 12.636, 32.851
-180.321, -198.566, 12.657, 32.884
-180.288, -198.987, 12.682, 32.917
-180.253, -199.409, 12.717, 32.950
-180.212, -199.833, 12.755, 32.983
-180.169, -200.257, 12.801, 33.016
-180.122, -200.682, 12.853, 33.049
-180.070, -201.109, 12.906, 33.082
-180.015, -201.538, 12.966, 33.115
-179.955, -201.967, 13.026, 33.148
-179.891, -202.398, 13.086, 33.181
-179.822, -202.831, 13.141, 33.214
-179.749, -203.264, 13.190, 33.247
-179.673, -203.698, 13.234, 33.280
-179.592, -204.132, 13.272, 33.313
-179.506, -204.567, 13.311, 33.346
-179.417, -205.002, 13.350, 33.379
-179.323, -205.438, 13.393, 33.412
-179.225, -205.874, 13.436, 33.445
-179.123, -206.311, 13.482, 33.478
-179.017, -206.749, 13.528, 33.511
-178.907, -207.187, 13.572, 33.544
-178.793, -207.626, 13.616, 33.577
-178.675, -208.065, 13.658, 33.610
-178.554, -208.504, 13.701, 33.643
-178.428, -208.944, 13.745, 33.676
-178.299, -209.384, 13.789, 33.709
-178.166, -209.826, 13.835, 33.742
-178.030, -210.267, 13.880, 33.775
-177.890, -210.709, 13.925, 33.808
-177.747, -211.152, 13.970, 33.841
-177.601, -211.594, 14.015, 33.874
-177.451, -212.038, 14.060, 33.907
-177.297, -212.482, 14.105, 33.940
-177.140, -212.926, 14.150, 33.973
-176.980, -213.371, 14.196, 34.006
-176.817, -213.816, 14.242, 34.039
-176.651, -214.261, 14.288, 34.072
-176.482, -214.708, 14.335, 34.105
-176.309, -215.154, 14.382, 34.138
-176.134, -215.602, 14.429, 34.171
-175.956, -216.050, 14.475, 34.204
-175.775, -216.498, 14.522, 34.237
-175.591, -216.947, 14.569, 34.270
-175.404, -217.396, 14.616, 34.303
-175.215, -217.846, 14.663, 34.336
-175.022, -218.297, 14.711, 34.369
-174.827, -218.748, 14.759, 34.402
-174.629, -219.199, 14.807, 34.435
-174.429, -219.651, 14.855, 34.468
-174.226, -220.104, 14.903, 34.501
-174.020, -220.558, 14.951, 34.534
-173.811, -221.012, 15.000, 34.567
-173.600, -221.466, 15.049, 34.600
-173.387, -221.921, 15.098, 34.633
-173.170, -222.377, 15.147, 34.666
-172.952, -222.833, 15.196, 34.699
-172.731, -223.290, 15.246, 34.732
-172.507, -223.748, 15.296, 34.765
-172.281, -224.206, 15.345, 34.798
-172.053, -224.666, 15.395, 34.831
-171.822, -225.125, 15.445, 34.864
-171.589, -225.586, 15.496, 34.897
-171.354, -226.047, 15.547, 34.930
-171.116, -226.509, 15.597, 34.963
-170.876, -226.972, 15.648, 34.996
-170.634, -227.435, 15.700, 35.029
-170.390, -227.899, 15.751, 35.062
-170.144, -228.364, 15.803, 35.095
-169.895, -228.830, 15.854, 35.128
-169.645, -229.297, 15.906, 35.161
-169.392, -229.764, 15.958, 35.194
-169.137, -230.233, 16.010, 35.227
-168.880, -230.702, 16.062, 35.260
-168.621, -231.172, 16.115, 35.293
-168.360, -231.643, 16.168, 35.326
-168.097, -232.115, 16.221, 35.359
-167.832, -232.588, 16.274, 35.392
-167.565, -233.062, 16.327, 35.425
-167.296, -233.536, 16.381, 35.458
-167.026, -234.012, 16.435, 35.491
-166.753, -234.489, 16.489, 35.524
-166.478, -234.966, 16.543, 35.557
-166.202, -235.445, 16.597, 35.590
-165.924, -235.925, 16.651, 35.623
-165.643, -236.405, 16.706, 35.656
-165.361, -236.887, 16.761, 35.689
-165.077, -237.370, 16.816, 35.722
-164.791, -237.854, 16.871, 35.755
-164.504, -238.338, 16.927, 35.788
-164.214, -238.824, 16.982, 35.821
-163.923, -239.312, 17.038, 35.854
-163.631, -239.800, 17.094, 35.887
-163.336, -240.289, 17.150, 35.920
-163.040, -240.780, 17.207, 35.953
-162.742, -241.272, 17.263, 35.986
-162.442, -241.765, 17.320, 36.019
-162.141, -242.259, 17.377, 36.052
-161.838, -242.754, 17.434, 36.085
-161.533, -243.251, 17.492, 36.118
-161.227, -243.749, 17.549, 36.151
-160.919, -244.248, 17.607, 36.184
-160.610, -244.749, 17.665, 36.217
-160.299, -245.250, 17.723, 36.250
-159.987, -245.754, 17.782, 36.283
-159.673, -246.258, 17.840, 36.316
-159.358, -246.764, 17.899, 36.349
-159.041, -247.272, 17.958, 36.382
-158.723, -247.781, 18.018, 36.415
-158.404, -248.291, 18.077, 36.448
-158.083, -248.803, 18.137, 36.481
-157.761, -249.316, 18.197, 36.514
-157.437, -249.831, 18.257, 36.547
-157.112, -250.348, 18.318, 36.580
-156.786, -250.866, 18.378, 36.613
-156.459, -251.386, 18.439, 36.646
-156.131, -251.907, 18.500, 36.679
-155.802, -252.430, 18.561, 36.712
-155.471, -252.955, 18.623, 36.745
-155.139, -253.482, 18.684, 36.778
-154.807, -254.010, 18.746, 36.811
-154.473, -254.540, 18.807, 36.844
-154.139, -255.072, 18.864, 36.877
-153.804, -255.606, 18.908, 36.910
-153.469, -256.140, 18.925, 36.943
-153.135, -256.674, 18.909, 36.976
-152.802, -257.207, 18.868, 37.009
-152.470, -257.739, 18.813, 37.042
-152.140, -258.270, 18.756, 37.075
-151.811, -258.799, 18.707, 37.108
-151.484, -259.328, 18.667, 37.141
-151.158, -259.857, 18.636, 37.174
-150.834, -260.385, 18.613, 37.207
-150.510, -260.914, 18.599, 37.240
-150.188, -261.443, 18.592, 37.273
-149.867, -261.973, 18.590, 37.306
-149.547, -262.504, 18.589, 37.339
-149.229, -263.036, 18.581, 37.372
-148.913, -263.567, 18.562, 37.405
-148.598, -264.099, 18.535, 37.438
-148.287, -264.632, 18.503, 37.471
-147.978, -265.165, 18.472, 37.504
-147.672, -265.698, 18.450, 37.537
-147.369, -266.233, 18.434, 37.570
-147.070, -266.769, 18.425, 37.603
-146.774, -267.307, 18.423, 37.636
-146.481, -267.847, 18.427, 37.669
-146.191, -268.389, 18.436, 37.702
-145.904, -268.933, 18.450, 37.735
-145.622, -269.480, 18.468, 37.768
-145.342, -270.029, 18.491, 37.801
-145.067, -270.581, 18.517, 37.834
-144.795, -271.136, 18.546, 37.867
-144.527, -271.695, 18.580, 37.900
-144.262, -272.256, 18.616, 37.933
-144.001, -272.820, 18.656, 37.966
-143.743, -273.387, 18.699, 37.999
-143.490, -273.958, 18.743, 38.032
-143.239, -274.532, 18.791, 38.065
-142.993, -275.109, 18.841, 38.098
-142.750, -275.690, 18.892, 38.131
-142.510, -276.274, 18.944, 38.164
-142.275, -276.861, 18.984, 38.197
-142.043, -277.449, 18.995, 38.230
-141.815, -278.039, 18.972, 38.263
-141.592, -278.629, 18.920, 38.296
-141.374, -279.218, 18.852, 38.329
-141.160, -279.806, 18.778, 38.362
-140.951, -280.393, 18.709, 38.395
-140.747, -280.980, 18.649, 38.428
-140.547, -281.567, 18.600, 38.461
-140.352, -282.153, 18.559, 38.494
-140.160, -282.740, 18.528, 38.527
-139.973, -283.328, 18.504, 38.560
-139.789, -283.916, 18.489, 38.593
-139.609, -284.505, 18.480, 38.626
-139.433, -285.095, 18.478, 38.659
-139.260, -285.686, 18.482, 38.692
-139.090, -286.279, 18.484, 38.725
-138.924, -286.872, 18.477, 38.758
-138.761, -287.465, 18.456, 38.791
-138.602, -288.059, 18.423, 38.824
-138.447, -288.651, 18.384, 38.857
-138.295, -289.244, 18.346, 38.890
-138.146, -289.836, 18.313, 38.923
-138.001, -290.428, 18.284, 38.956
-137.859, -291.020, 18.259, 38.989
-137.720, -291.611, 18.234, 39.022
-137.585, -292.203, 18.207, 39.055
-137.453, -292.795, 18.178, 39.088
-137.324, -293.386, 18.148, 39.121
-137.199, -293.977, 18.117, 39.154
-137.077, -294.567, 18.087, 39.187
-136.957, -295.157, 18.058, 39.220
-136.842, -295.747, 18.029, 39.253
-136.729, -296.336, 18.001, 39.286
-136.619, -296.926, 17.973, 39.319
-136.513, -297.514, 17.944, 39.352
-136.409, -298.103, 17.916, 39.385
-136.309, -298.690, 17.887, 39.418
-136.212, -299.278, 17.858, 39.451
-136.117, -299.865, 17.829, 39.484
-136.026, -300.451, 17.801, 39.517
-135.938, -301.037, 17.773, 39.550
-135.852, -301.622, 17.744, 39.583
-135.769, -302.207, 17.716, 39.616
-135.690, -302.792, 17.688, 39.649
-135.613, -303.375, 17.659, 39.682
-135.539, -303.959, 17.631, 39.715
-135.468, -304.541, 17.603, 39.748
-135.400, -305.123, 17.575, 39.781
-135.335, -305.705, 17.547, 39.814
-135.272, -306.285, 17.519, 39.847
-135.213, -306.865, 17.491, 39.880
-135.156, -307.445, 17.463, 39.913
-135.102, -308.024, 17.435, 39.946
-135.051, -308.602, 17.408, 39.979
-135.003, -309.179, 17.380, 40.012
-134.957, -309.756, 17.352, 40.045
-134.915, -310.332, 17.324, 40.078
-134.875, -310.908, 17.297, 40.111
-134.838, -311.482, 17.269, 40.144
-134.804, -312.056, 17.242, 40.177
-134.772, -312.629, 17.214, 40.210
-134.743, -313.201, 17.187, 40.243
-134.717, -313.773, 17.159, 40.276
-134.694, -314.344, 17.132, 40.309
-134.673, -314.914, 17.105, 40.342
-134.655, -315.483, 17.078, 40.375
-134.641, -316.051, 17.051, 40.408
-134.628, -316.618, 17.024, 40.441
-134.618, -317.185, 16.997, 40.474
-134.612, -317.751, 16.969, 40.507
-134.608, -318.316, 16.942, 40.540
-134.607, -318.880, 16.915, 40.573
-134.609, -319.443, 16.889, 40.606
-134.613, -320.005, 16.862, 40.639
-134.620, -320.566, 16.835, 40.672
-134.630, -321.126, 16.809, 40.705
-134.643, -321.686, 16.782, 40.738
-134.658, -322.244, 16.755, 40.771
-134.676, -322.802, 16.729, 40.804
-134.697, -323.358, 16.702, 40.837
-134.721, -323.914, 16.675, 40.870
-134.747, -324.468, 16.649, 40.903
-134.777, -325.022, 16.623, 40.936
-134.809, -325.574, 16.597, 40.969
-134.844, -326.125, 16.570, 41.002
-134.882, -326.676, 16.544, 41.035
-134.922, -327.225, 16.518, 41.068
-134.966, -327.773, 16.492, 41.101
-135.012, -328.320, 16.465, 41.134
-135.061, -328.866, 16.439, 41.167
-135.113, -329.410, 16.413, 41.200
-135.169, -329.954, 16.387, 41.233
-135.227, -330.496, 16.361, 41.266
-135.288, -331.038, 16.336, 41.299
-135.352, -331.578, 16.310, 41.332
-135.420, -332.116, 16.285, 41.365
-135.490, -332.654, 16.259, 41.398
-135.563, -333.190, 16.233, 41.431
-135.640, -333.725, 16.208, 41.464
-135.719, -334.259, 16.182, 41.497
-135.802, -334.791, 16.157, 41.530
-135.887, -335.322, 16.131, 41.563
-135.976, -335.851, 16.106, 41.596
-136.067, -336.379, 16.080, 41.629
-136.162, -336.906, 16.055, 41.662
-136.260, -337.432, 16.030, 41.695
-136.361, -337.956, 16.005, 41.728
-136.465, -338.478, 15.980, 41.761
-136.572, -338.999, 15.954, 41.794
-136.683, -339.518, 15.929, 41.827
-136.798, -340.036, 15.904, 41.860
-136.916, -340.552, 15.880, 41.893
-137.037, -341.066, 15.855, 41.926
-137.161, -341.579, 15.831, 41.959
-137.290, -342.090, 15.806, 41.992
-137.421, -342.599, 15.782, 42.025
-137.557, -343.107, 15.757, 42.058
-137.695, -343.613, 15.732, 42.091
-137.837, -344.117, 15.707, 42.124
-137.983, -344.619, 15.683, 42.157
-138.133, -345.119, 15.659, 42.190
-138.286, -345.617, 15.635, 42.223
-138.443, -346.113, 15.610, 42.256
-138.603, -346.607, 15.586, 42.289
-138.767, -347.099, 15.562, 42.322
-138.935, -347.589, 15.538, 42.355
-139.106, -348.077, 15.514, 42.388
-139.281, -348.563, 15.490, 42.421
-139.460, -349.046, 15.466, 42.454
-139.643, -349.527, 15.443, 42.487
-139.830, -350.006, 15.418, 42.520
-140.020, -350.483, 15.395, 42.553
-140.215, -350.957, 15.371, 42.586
-140.413, -351.428, 15.348, 42.619
-140.615, -351.897, 15.324, 42.652
-140.822, -352.363, 15.303, 42.685
-141.032, -352.827, 15.290, 42.718
-141.247, -353.289, 15.287, 42.751
-141.465, -353.750, 15.292, 42.784
-141.688, -354.209, 15.305, 42.817
-141.914, -354.667, 15.325, 42.850
-142.143, -355.124, 15.352, 42.883
-142.376, -355.581, 15.385, 42.916
-142.612, -356.037, 15.423, 42.949
-142.851, -356.494, 15.465, 42.982
-143.093, -356.951, 15.513, 43.015
-143.337, -357.408, 15.564, 43.048
-143.584, -357.867, 15.619, 43.081
-143.833, -358.326, 15.678, 43.114
-144.085, -358.786, 15.739, 43.147
-144.339, -359.247, 15.803, 43.180
-144.594, -359.710, 15.870, 43.213
-144.852, -360.174, 15.938, 43.246
-145.111, -360.640, 16.009, 43.279
-145.373, -361.108, 16.081, 43.312
-145.635, -361.578, 16.154, 43.345
-145.900, -362.049, 16.230, 43.378
-146.166, -362.523, 16.306, 43.411
-146.434, -362.998, 16.383, 43.444
-146.703, -363.476, 16.461, 43.477
-146.974, -363.955, 16.536, 43.510
-147.246, -364.437, 16.603, 43.543
-147.520, -364.920, 16.663, 43.576
-147.794, -365.404, 16.715, 43.609
-148.069, -365.890, 16.765, 43.642
-148.346, -366.377, 16.815, 43.675
-148.623, -366.865, 16.868, 43.708
-148.902, -367.355, 16.923, 43.741
-149.181, -367.847, 16.981, 43.774
-149.462, -368.340, 17.039, 43.807
-149.744, -368.835, 17.097, 43.840
-150.027, -369.331, 17.154, 43.873
-150.311, -369.829, 17.211, 43.906
-150.595, -370.329, 17.267, 43.939
-150.881, -370.830, 17.323, 43.972
-151.168, -371.333, 17.380, 44.005
-151.456, -371.837, 17.437, 44.038
-151.745, -372.343, 17.495, 44.071
-152.035, -372.851, 17.553, 44.104
-152.326, -373.360, 17.611, 44.137
-152.618, -373.871, 17.670, 44.170
-152.911, -374.384, 17.728, 44.203
-153.205, -374.898, 17.787, 44.236
-153.499, -375.415, 17.846, 44.269
-153.795, -375.933, 17.905, 44.302
-154.092, -376.452, 17.964, 44.335
-154.389, -376.974, 18.023, 44.368
-154.688, -377.497, 18.083, 44.401
-154.987, -378.022, 18.143, 44.434
-155.287, -378.548, 18.203, 44.467
-155.589, -379.077, 18.264, 44.500
-155.890, -379.607, 18.324, 44.533
-156.193, -380.140, 18.385, 44.566
-156.497, -380.674, 18.446, 44.599
-156.801, -381.210, 18.507, 44.632
-157.106, -381.748, 18.568, 44.665
-157.412, -382.287, 18.630, 44.698
-157.719, -382.829, 18.692, 44.731
-158.027, -383.373, 18.754, 44.764
-158.335, -383.919, 18.816, 44.797
-158.644, -384.466, 18.878, 44.830
-158.954, -385.016, 18.941, 44.863
-159.264, -385.568, 19.004, 44.896
-159.575, -386.121, 19.067, 44.929
-159.887, -386.677, 19.130, 44.962
-160.199, -387.235, 19.194, 44.995
-160.512, -387.795, 19.257, 45.028
-160.825, -388.357, 19.321, 45.061
-161.139, -388.921, 19.386, 45.094
-161.454, -389.487, 19.450, 45.127
-161.769, -390.056, 19.515, 45.160
-162.084, -390.627, 19.580, 45.193
-162.401, -391.200, 19.645, 45.226
-162.717, -391.775, 19.710, 45.259
-163.034, -392.352, 19.776, 45.292
-163.351, -392.932, 19.842, 45.325
-163.669, -393.514, 19.908, 45.358
-163.987, -394.098, 19.974, 45.391
-164.305, -394.685, 20.040, 45.424
-164.624, -395.274, 20.107, 45.457
-164.943, -395.865, 20.174, 45.490
-165.262, -396.459, 20.241, 45.523
-165.582, -397.055, 20.308, 45.556
-165.902, -397.654, 20.376, 45.589
-166.221, -398.255, 20.444, 45.622
-166.541, -398.859, 20.512, 45.655
-166.861, -399.465, 20.580, 45.688
-167.182, -400.074, 20.649, 45.721
-167.502, -400.685, 20.718, 45.754
-167.822, -401.299, 20.787, 45.787
-168.142, -401.915, 20.856, 45.820
-168.463, -402.534, 20.925, 45.853
-168.783, -403.156, 20.989, 45.886
-169.102, -403.779, 21.035, 45.919
-169.421, -404.404, 21.046, 45.952
-169.738, -405.029, 21.013, 45.985
-170.052, -405.652, 20.948, 46.018
-170.365, -406.273, 20.865, 46.051
-170.674, -406.892, 20.773, 46.084
-170.981, -407.509, 20.683, 46.117
